MinTemp,MaxTemp,Rainfall,Evaporation,Sunshine,WindGustDir,WindGustSpeed,WindDir9am,WindDir3pm,WindSpeed9am,Humidity9am,Humidity3pm,Cloud9am,Cloud3pm,Temp3pm,RainToday,RainTomorrow
17.4,23.3,0.0,8.0,8.1,W,41,E,E,2,63,56,5,1,22.2,No,No
15.9,23.1,0.0,5.2,9.9,W,41,W,E,0,66,49,3,2,22.3,No,No
16.4,24.6,0.0,6.6,10.7,W,41,NNW,ENE,6,69,54,7,1,24.0,No,No
19.0,24.9,0.0,8.0,11.9,W,41,ENE,E,13,61,65,3,3,24.2,No,No
19.2,27.0,0.0,10.6,9.1,W,41,ENE,NE,13,65,57,5,5,26.1,No,Yes
18.5,23.1,6.6,9.4,2.4,W,41,SSE,SE,17,92,73,8,7,21.5,Yes,Yes
17.2,22.4,1.2,3.4,4.0,W,41,S,SE,20,75,64,7,7,19.4,Yes,No
15.5,20.9,0.0,6.8,1.4,W,41,E,NE,4,60,50,7,7,20.0,No,No
16.2,23.4,0.0,4.0,8.3,W,41,NNE,NE,22,60,60,7,8,21.6,No,Yes
17.0,22.1,6.2,7.8,1.0,W,41,NNE,E,9,91,78,8,8,20.9,Yes,Yes
17.3,27.6,29.4,4.6,7.5,W,41,WNW,N,15,70,59,3,5,26.7,Yes,No
16.7,27.7,0.2,7.0,11.8,W,41,WSW,E,19,34,46,1,3,23.7,No,No
17.9,20.6,0.0,10.0,9.8,W,41,WNW,E,31,49,30,3,6,17.2,No,No
12.2,19.7,0.2,9.8,2.1,W,41,WNW,SSW,19,50,55,7,5,18.4,No,Yes
13.6,22.3,2.4,5.0,10.5,W,41,SSW,SSE,19,47,49,1,4,20.7,Yes,No
15.5,21.8,0.0,5.6,9.4,W,41,SSW,SSE,15,62,63,5,3,19.3,No,No
16.4,21.8,0.0,7.6,0.1,W,41,E,E,7,55,55,7,8,19.2,No,No
15.9,23.6,0.0,5.0,10.5,W,41,NNE,NE,17,58,64,7,1,22.7,No,No
19.5,24.6,0.2,7.8,0.7,W,41,NW,N,24,71,75,8,7,22.2,No,Yes
19.3,23.3,10.8,2.6,6.9,W,41,S,S,13,92,79,7,7,19.8,Yes,Yes
15.0,24.9,11.2,4.8,12.3,W,41,SSW,E,13,64,55,2,1,21.4,Yes,No
17.6,31.3,0.0,7.6,10.9,W,41,ENE,WNW,2,29,21,3,7,30.8,No,No
16.6,23.8,0.0,12.0,12.9,W,41,W,E,6,65,65,1,1,23.4,No,No
18.4,33.2,0.0,8.0,8.0,W,41,W,W,13,67,19,7,5,32.3,No,No
18.4,21.8,0.0,10.0,2.2,W,41,ESE,E,20,59,57,8,6,21.5,No,No
19.3,27.0,0.0,4.8,6.7,W,41,N,E,15,78,70,8,5,24.1,No,No
20.8,34.8,0.0,6.4,9.8,W,41,W,SSE,13,57,56,7,6,28.8,No,No
20.0,26.1,0.0,7.6,4.9,W,41,W,SE,11,81,78,8,7,21.7,No,Yes
18.2,22.3,6.8,4.4,6.3,W,41,E,E,19,74,72,7,6,21.9,Yes,Yes
17.4,25.9,1.8,5.4,9.9,W,41,W,NE,7,81,60,3,6,24.9,Yes,No
19.5,23.4,0.0,9.4,5.2,W,41,S,SSE,35,71,66,3,8,21.7,No,Yes
17.2,19.9,3.4,4.6,0.0,W,41,ESE,ESE,15,90,58,8,8,19.7,Yes,Yes
17.4,24.5,3.6,4.0,0.0,W,41,ENE,ENE,13,85,92,8,8,18.4,Yes,Yes
17.0,32.9,28.2,4.8,7.5,W,41,N,W,24,82,25,6,4,32.5,Yes,No
19.2,25.4,0.0,12.0,12.7,W,41,W,WSW,33,42,32,1,5,23.9,No,No
16.7,23.8,0.0,9.8,12.1,W,41,S,SE,24,39,43,5,1,22.8,No,No
15.0,24.1,0.0,6.8,13.0,W,41,NNW,NE,13,58,48,1,1,23.4,No,No
17.7,26.0,0.0,9.2,9.6,W,41,WNW,E,6,68,73,1,6,23.1,No,No
19.3,27.4,0.0,4.8,8.4,W,41,WNW,E,13,65,68,2,6,24.0,No,No
17.3,26.4,0.6,10.2,12.2,W,41,WNW,SE,7,67,58,2,6,21.2,No,No
15.7,20.4,0.0,10.6,4.6,W,41,S,SSE,26,57,69,5,7,18.2,No,No
14.3,22.1,0.4,5.2,12.0,W,41,NNW,E,2,60,50,4,1,21.4,No,No
15.9,24.1,0.0,7.2,12.1,W,41,NNE,NE,22,56,57,1,1,22.9,No,No
19.0,26.9,0.0,10.8,6.5,W,41,E,ENE,11,60,56,6,7,26.0,No,No
18.7,20.7,0.4,4.8,0.0,W,41,S,SSE,17,77,78,8,8,19.7,No,No
16.4,23.3,0.0,0.8,7.2,W,41,E,E,7,73,60,7,3,22.8,No,No
19.1,26.0,0.0,4.0,10.0,W,41,ESE,NE,4,75,71,7,1,25.4,No,No
20.5,27.2,0.0,7.2,0.7,W,41,E,NE,9,79,70,7,8,26.2,No,Yes
19.7,28.3,7.0,6.0,12.1,W,41,W,E,4,72,63,1,5,26.5,Yes,No
20.7,24.9,0.0,8.0,7.2,W,41,SSE,SE,28,72,68,2,6,22.4,No,Yes
18.2,27.6,2.0,5.6,10.9,W,41,W,E,9,81,72,6,5,23.8,Yes,No
19.2,31.5,0.0,7.4,13.1,W,41,W,E,19,37,42,0,0,25.3,No,No
18.4,34.7,0.0,9.8,12.9,W,41,W,NNW,11,73,22,4,6,34.3,No,No
18.8,22.7,0.0,11.0,5.9,W,41,E,ESE,11,62,57,6,7,20.8,No,No
17.0,23.0,0.0,9.0,0.5,W,41,ESE,ENE,13,58,49,8,8,21.4,No,No
18.7,24.6,0.0,5.4,11.3,W,41,NNE,NE,13,59,58,2,1,24.1,No,No
19.5,27.9,0.0,10.0,12.2,W,41,ESE,ENE,6,66,60,4,4,26.2,No,No
20.2,28.3,0.0,10.0,11.8,W,41,SSW,E,11,77,64,0,0,25.8,No,No
20.7,33.1,0.0,9.0,9.3,W,41,SSW,E,6,72,67,1,7,26.1,No,No
20.4,22.4,0.0,9.8,0.0,W,41,SSE,SSE,24,78,72,8,8,20.1,No,No
17.2,22.6,0.4,7.6,5.9,W,41,SSE,ESE,22,54,47,7,6,21.2,No,No
18.3,23.4,0.0,7.6,6.1,W,41,ENE,E,17,54,53,7,6,22.5,No,No
17.4,24.6,0.0,6.6,8.7,W,41,NE,ENE,19,58,57,3,1,23.9,No,Yes
18.7,26.8,1.2,8.8,11.4,W,41,E,ESE,7,71,61,1,6,25.6,Yes,No
19.6,26.2,0.2,4.2,11.1,W,41,ESE,NE,7,74,56,6,0,25.4,No,No
20.8,29.7,0.0,10.2,13.0,W,41,E,NNE,7,67,49,0,1,29.1,No,No
23.0,33.4,0.0,14.2,9.4,W,41,ESE,NE,7,61,39,5,6,33.1,No,Yes
18.8,25.0,1.8,10.2,10.1,W,41,S,E,4,69,61,2,0,24.0,Yes,No
17.7,22.6,0.0,10.4,6.5,W,41,SSE,SSE,26,52,48,6,3,21.6,No,No
14.8,23.3,0.0,5.6,12.7,W,41,WNW,E,11,62,46,1,3,22.9,No,No
16.4,25.1,0.0,11.0,12.7,W,41,N,NE,15,55,57,1,5,23.8,No,No
20.1,28.7,0.0,9.0,12.4,W,41,E,NE,9,61,54,0,1,27.0,No,Yes
21.3,31.1,1.6,12.8,7.4,W,41,W,ENE,11,66,55,3,5,29.2,Yes,No
23.4,33.6,1.0,8.0,9.8,W,41,NNW,NNW,15,52,45,5,5,32.7,No,No
25.0,31.7,0.0,14.2,11.9,W,41,ESE,E,9,59,58,1,2,29.1,No,No
24.8,40.9,0.0,10.6,11.1,W,41,NW,W,11,55,20,6,2,40.1,No,No
20.5,25.9,0.0,13.6,6.8,W,41,SE,ESE,15,57,51,7,5,24.7,No,No
20.8,26.8,0.0,6.8,1.2,W,41,S,S,9,80,72,8,7,25.3,No,Yes
20.2,23.9,14.2,1.8,1.7,W,41,S,SSE,9,95,93,8,8,22.4,Yes,Yes
19.9,27.1,4.4,1.8,12.3,W,41,N,NE,4,78,60,6,1,26.6,Yes,No
21.2,28.3,0.0,8.6,12.5,W,41,E,NE,4,73,67,1,1,27.5,No,No
21.1,28.2,0.0,10.2,13.0,W,41,E,NE,4,72,59,1,0,27.5,No,No
21.8,29.1,0.0,10.6,11.5,W,41,ENE,NE,7,76,54,2,3,29.0,No,No
21.2,28.1,0.0,9.2,11.1,W,41,E,ESE,13,71,66,1,5,26.9,No,No
22.9,28.3,0.0,6.4,9.8,W,41,ESE,NE,4,79,63,6,2,27.1,No,No
21.8,28.0,0.0,10.8,7.5,W,41,W,SE,0,63,60,7,4,27.9,No,No
21.6,27.3,0.4,7.0,7.1,W,41,S,E,6,84,71,7,5,26.2,No,No
22.2,29.2,0.0,6.6,12.2,W,41,E,NE,6,73,58,1,1,28.9,No,No
21.9,29.5,0.0,9.8,10.8,W,41,E,ENE,6,75,64,3,1,27.4,No,No
21.8,33.5,0.0,10.4,11.8,W,41,E,NNE,9,68,34,0,1,32.2,No,No
21.4,28.6,0.0,14.2,12.2,W,41,E,ENE,9,69,53,0,1,28.1,No,No
20.9,22.5,0.0,9.0,0.0,W,41,S,S,20,84,81,8,8,20.6,No,Yes
17.9,19.4,3.4,1.6,0.0,W,41,SSW,SSW,6,94,89,8,8,18.7,Yes,Yes
16.7,23.0,5.6,2.2,1.5,W,41,SSW,S,26,77,61,7,7,23.0,Yes,No
17.5,22.0,0.6,4.0,1.1,W,41,SSW,SSE,19,76,56,7,8,21.4,No,Yes
16.4,20.4,23.2,5.4,0.0,W,41,SE,SE,24,86,90,8,8,17.9,Yes,Yes
17.0,21.2,19.6,4.4,0.0,W,41,ESE,ESE,30,66,67,8,8,20.4,Yes,Yes
16.5,23.3,25.6,2.4,0.2,W,41,SSE,SE,19,88,66,8,8,23.1,Yes,Yes
18.6,25.0,16.4,4.8,6.4,W,41,SE,SE,19,82,62,7,7,22.6,Yes,Yes
19.4,22.9,3.8,7.4,0.0,W,41,SE,SE,9,70,71,8,8,22.0,Yes,Yes
19.4,26.6,24.6,3.2,7.1,W,41,W,S,19,93,62,8,6,25.7,Yes,Yes
18.9,28.4,1.4,3.6,11.4,W,41,NNW,E,19,74,60,2,5,27.5,Yes,No
20.3,26.1,0.0,7.8,9.6,W,41,W,E,2,78,68,5,3,25.1,No,No
21.9,24.4,0.0,6.4,0.3,W,41,W,E,0,85,68,8,8,23.6,No,Yes
20.3,24.9,2.2,2.4,6.3,W,41,SSE,E,13,70,59,7,4,24.4,Yes,No
19.6,27.0,0.0,4.6,5.3,W,41,W,ENE,0,78,63,7,5,26.5,No,No
19.9,30.5,0.8,5.4,10.7,W,41,W,SE,11,82,57,0,1,28.2,No,No
21.1,26.4,0.0,7.0,7.0,W,41,S,ESE,4,83,63,7,5,26.1,No,No
19.6,24.6,0.0,7.6,6.8,W,41,S,S,11,74,58,8,5,23.6,No,No
17.5,23.5,0.0,6.0,5.6,W,41,W,E,13,78,50,7,4,23.2,No,No
17.5,25.4,0.0,4.8,5.6,W,41,N,E,7,70,61,7,4,24.1,No,No
20.5,25.7,0.0,6.8,10.0,W,41,E,E,9,70,60,8,6,24.8,No,No
21.8,25.5,0.0,6.0,9.0,W,41,W,E,0,71,60,7,5,25.1,No,No
20.8,26.9,0.0,6.8,6.9,W,41,ENE,ENE,19,61,55,7,7,25.6,No,No
22.5,25.1,0.0,7.6,0.5,W,41,E,SW,4,73,49,7,7,22.9,No,No
16.8,24.6,0.0,5.0,11.0,W,41,W,SE,30,39,37,1,1,24.2,No,No
14.4,23.6,0.0,7.8,9.8,W,41,W,ESE,15,67,48,1,1,22.5,No,No
17.7,26.3,0.0,4.8,9.2,W,41,SW,ESE,11,77,58,3,1,25.8,No,No
20.2,25.3,0.0,5.0,4.1,W,41,SSW,S,11,80,77,5,7,22.0,No,Yes
18.2,24.5,36.8,2.0,4.4,W,41,SW,E,6,94,69,7,7,23.6,Yes,No
19.1,24.5,0.6,3.6,6.7,W,41,ENE,E,17,66,53,6,5,24.3,No,No
20.2,23.4,0.0,6.2,1.8,W,41,ESE,E,17,59,70,3,7,22.3,No,Yes
18.2,25.3,1.2,5.0,9.8,W,41,W,E,4,87,57,2,2,24.7,Yes,No
19.6,25.5,0.0,6.4,2.2,W,41,W,NW,7,85,76,7,7,23.9,No,No
19.9,27.2,0.0,4.0,6.4,W,41,NE,ENE,2,82,64,3,6,26.8,No,Yes
19.2,27.4,17.0,8.4,6.6,W,41,WNW,E,6,81,61,2,3,25.0,Yes,No
16.1,26.8,0.4,6.8,10.8,W,41,W,E,17,42,29,1,0,26.7,No,No
15.9,25.7,0.0,6.1,11.0,W,41,W,SE,20,47,48,1,1,23.9,No,No
17.1,24.5,0.0,5.4,10.1,W,41,WNW,ENE,11,72,52,1,1,24.3,No,No
17.5,27.7,0.0,6.0,9.7,W,41,W,E,13,76,67,2,7,24.9,No,No
19.9,26.1,0.0,6.2,8.6,W,41,W,E,0,80,69,2,1,25.3,No,No
19.6,25.3,0.0,6.2,8.7,W,41,W,E,6,83,58,4,2,24.9,No,No
17.6,26.7,0.0,5.6,8.4,W,41,W,NE,11,82,58,1,5,25.0,No,No
19.5,25.7,0.2,8.0,10.2,W,41,NE,NE,7,66,61,5,4,25.6,No,No
20.5,26.1,0.0,5.8,10.8,W,41,NNE,NE,6,67,59,1,3,25.9,No,No
20.8,26.0,0.0,7.0,8.0,W,41,NNE,E,4,69,60,4,4,25.2,No,Yes
20.5,26.6,1.4,5.2,7.6,W,41,NE,ENE,2,72,56,4,6,25.7,Yes,No
20.6,23.5,0.4,5.8,4.8,W,41,SSE,SSE,17,69,59,7,6,22.5,No,No
16.4,23.5,0.0,4.4,10.8,W,41,WNW,E,9,85,49,3,1,23.0,No,No
16.1,24.4,0.0,6.6,9.4,W,41,WNW,E,9,77,66,5,5,23.0,No,No
18.6,26.2,0.0,4.0,6.7,W,41,ESE,SE,7,66,65,2,6,24.7,No,Yes
19.8,22.5,2.6,6.0,0.0,W,41,SE,E,20,86,89,8,8,19.9,Yes,Yes
18.4,24.7,46.0,5.0,2.3,W,41,ESE,ESE,28,93,73,8,7,23.9,Yes,Yes
19.6,24.7,11.4,3.8,2.4,W,41,ESE,ESE,22,87,79,8,7,23.8,Yes,Yes
20.1,25.1,5.0,2.6,7.9,W,41,W,ENE,0,92,73,6,5,24.4,Yes,Yes
18.3,20.8,3.0,4.2,1.4,W,41,S,SSE,24,84,58,7,8,20.1,Yes,No
17.1,22.8,0.0,5.6,8.0,W,41,W,NE,9,72,67,7,5,21.5,No,No
17.0,21.1,0.2,3.4,6.9,W,41,S,SSE,30,69,59,7,3,19.4,No,No
16.3,21.3,0.2,5.8,7.7,W,41,S,SE,11,67,55,7,3,20.1,No,No
12.8,22.4,0.0,5.6,9.3,W,41,W,SE,11,66,59,2,4,21.3,No,No
15.1,23.2,0.0,2.8,8.4,W,41,WNW,E,9,72,58,1,3,21.8,No,No
14.7,22.7,0.0,4.0,8.3,W,41,W,E,15,81,65,5,4,22.4,No,No
17.4,23.8,0.0,3.2,0.8,W,41,W,ENE,0,80,69,7,7,23.0,No,No
20.4,22.6,0.0,3.6,0.1,W,41,SE,S,15,79,84,8,8,20.9,No,Yes
17.6,26.9,48.0,4.8,7.8,W,41,W,E,19,89,70,6,5,23.1,Yes,No
16.1,29.3,0.2,5.0,10.0,W,41,W,NW,11,70,25,0,1,29.0,No,No
14.9,24.1,0.0,10.0,9.8,W,41,W,E,15,43,38,0,1,22.6,No,No
13.5,24.1,0.0,4.8,10.3,W,41,WNW,S,13,56,51,0,1,22.5,No,No
14.2,22.8,0.0,5.2,7.9,W,41,WSW,S,11,66,56,1,5,20.9,No,Yes
15.8,22.5,13.4,3.4,8.3,W,41,SSW,S,20,91,62,7,6,21.7,Yes,Yes
15.9,21.4,9.0,7.0,2.9,W,41,SSE,S,26,60,59,7,7,19.7,Yes,No
16.4,22.1,0.6,5.4,5.0,W,41,ESE,S,33,59,64,5,7,20.1,No,Yes
16.0,22.7,6.8,3.4,7.7,W,41,SW,S,9,85,65,7,7,20.1,Yes,Yes
14.7,21.6,2.0,4.2,6.3,W,41,WNW,ENE,15,87,60,3,5,20.0,Yes,No
13.1,24.7,0.0,2.0,9.0,W,41,NNW,E,9,75,63,6,7,22.6,No,No
16.3,23.9,0.4,5.4,10.3,W,41,NW,W,11,52,40,1,3,22.2,No,No
16.7,20.2,0.0,6.8,9.2,W,41,WNW,WNW,20,47,29,2,2,19.5,No,No
11.2,18.7,0.0,7.2,9.9,W,41,W,WNW,28,43,26,1,2,17.9,No,No
11.8,21.9,0.0,4.0,10.5,W,41,W,W,19,54,30,1,2,20.5,No,No
10.2,17.6,0.0,4.6,2.4,W,41,WNW,S,20,59,63,7,7,16.6,No,Yes
11.0,17.4,6.2,2.4,2.7,W,41,W,WSW,17,92,88,7,7,14.1,Yes,Yes
10.2,22.5,5.6,3.0,10.3,W,41,W,E,17,76,53,3,5,20.7,Yes,No
10.9,22.0,0.0,2.2,9.4,W,41,W,S,22,61,56,1,2,20.8,No,Yes
11.4,20.5,13.0,3.6,7.0,W,41,W,SE,7,85,61,4,2,20.4,Yes,No
12.1,23.3,0.0,3.2,10.0,W,41,W,E,19,84,53,1,1,21.6,No,Yes
14.0,21.0,1.2,1.8,4.2,W,41,W,S,13,86,61,7,5,20.5,Yes,No
12.9,22.9,0.8,3.2,9.7,W,41,W,ENE,11,92,61,2,1,20.7,No,No
12.0,22.7,0.0,4.0,10.2,W,41,W,SSE,20,67,44,1,1,21.6,No,No
12.3,20.9,0.0,2.6,9.5,W,41,W,S,20,71,61,1,2,19.6,No,No
11.1,22.8,0.0,4.4,9.8,W,41,W,E,19,74,46,1,1,21.0,No,No
13.0,20.1,0.8,3.4,3.4,W,41,SSW,SSE,11,86,46,7,5,19.6,No,Yes
11.8,18.9,1.4,3.4,6.4,W,41,W,SW,15,74,55,6,5,17.4,Yes,No
9.6,20.1,0.0,2.6,5.5,W,41,W,S,19,78,51,1,6,18.5,No,No
10.4,21.3,0.0,1.6,9.7,W,41,W,WNW,22,80,39,1,1,20.9,No,No
11.1,21.5,0.0,2.6,10.1,W,41,NW,W,17,50,31,1,1,20.5,No,No
12.4,21.7,0.0,6.2,8.7,W,41,W,W,15,58,34,1,2,21.4,No,No
14.2,21.7,0.0,5.0,7.8,W,41,W,WSW,24,49,38,7,7,21.7,No,No
11.4,20.7,0.0,4.8,9.7,W,41,W,SE,15,64,40,1,1,19.6,No,No
10.5,20.9,0.0,2.6,5.2,W,41,W,ESE,19,74,52,3,5,19.7,No,Yes
13.0,21.4,2.6,2.4,4.4,W,41,W,E,15,91,53,6,6,20.0,Yes,Yes
14.5,21.2,20.2,4.4,3.0,W,41,E,ESE,33,68,62,7,7,20.4,Yes,Yes
14.8,19.7,27.2,1.8,0.2,W,41,W,E,15,53,62,7,7,18.7,Yes,Yes
15.6,19.6,4.6,6.6,0.0,W,41,W,E,15,59,85,8,8,17.5,Yes,Yes
15.4,20.8,17.6,5.0,6.0,W,41,W,E,15,66,80,5,8,18.1,Yes,Yes
17.4,21.3,1.6,4.4,7.4,W,41,W,E,15,52,48,5,5,20.7,Yes,No
13.6,20.3,0.0,3.6,2.2,W,41,W,E,15,82,61,7,7,19.4,No,No
12.8,23.4,0.0,0.6,8.4,W,41,W,E,15,89,57,1,1,21.6,No,No
13.9,16.9,0.0,3.0,0.1,W,41,W,W,15,88,86,7,8,16.3,No,Yes
12.0,19.2,3.6,0.4,7.7,W,41,W,S,17,92,72,3,5,17.1,Yes,No
11.4,17.5,0.0,2.4,6.1,W,41,W,S,20,65,65,3,7,16.6,No,Yes
9.9,16.5,15.0,4.6,4.0,W,41,W,SSW,19,82,78,8,6,15.9,Yes,Yes
11.6,18.8,10.6,1.2,2.8,W,41,E,E,24,86,67,6,7,16.8,Yes,No
13.1,16.8,0.6,3.0,0.0,W,41,W,E,17,83,67,7,8,16.1,No,No
12.5,19.1,0.0,1.2,3.4,W,41,WNW,ENE,13,91,68,7,7,18.5,No,Yes
13.7,18.5,8.0,2.8,0.1,W,41,SE,E,6,89,87,8,7,17.6,Yes,Yes
13.1,17.0,10.4,0.0,0.6,W,41,W,ENE,15,97,86,7,7,16.8,Yes,No
13.1,18.5,0.6,1.0,3.5,W,41,W,W,17,93,55,4,6,18.4,No,No
9.3,19.0,0.0,2.2,9.8,W,41,W,WNW,17,71,45,1,1,18.7,No,No
10.7,19.8,0.2,3.8,6.6,W,41,NW,WNW,13,80,42,6,3,18.7,No,No
11.4,19.2,0.0,3.2,9.0,W,41,NNW,W,13,63,34,2,2,18.6,No,No
10.0,16.2,0.0,2.6,6.0,W,41,W,WNW,17,62,44,3,7,15.0,No,No
9.7,14.2,0.0,4.4,9.6,W,41,W,WSW,35,37,32,1,1,13.6,No,No
6.1,15.8,0.0,4.0,9.8,W,41,W,W,26,48,28,1,1,15.4,No,No
6.2,17.1,0.0,3.0,9.4,W,41,W,W,22,67,41,1,7,17.1,No,No
7.8,18.5,0.0,2.6,4.6,W,41,W,WNW,9,70,40,7,7,16.8,No,No
9.4,15.6,0.0,3.4,0.3,W,41,W,NNE,6,74,61,7,7,14.4,No,Yes
8.2,19.8,1.2,0.8,8.6,W,41,W,SSW,15,79,40,1,3,18.4,Yes,No
9.2,16.3,0.6,3.0,0.5,W,41,SW,S,17,81,88,6,7,13.6,No,Yes
10.5,15.6,29.8,0.8,3.3,W,41,W,WSW,19,92,87,7,6,14.2,Yes,Yes
10.1,15.4,7.8,1.0,3.3,W,41,W,E,11,95,85,7,7,14.2,Yes,Yes
9.2,18.0,23.6,1.4,7.2,W,41,ENE,E,11,95,46,6,5,17.8,Yes,No
10.9,16.0,0.2,3.8,0.6,W,41,W,NNE,15,95,87,6,8,15.5,No,Yes
11.7,19.1,31.8,0.6,1.9,W,41,W,NE,4,93,82,7,7,17.8,Yes,Yes
14.1,21.0,12.2,1.8,6.7,W,41,WNW,NE,9,96,59,7,2,20.6,Yes,No
10.1,19.6,0.0,1.6,9.5,W,41,W,E,13,91,58,1,1,18.8,No,No
9.1,18.9,0.0,1.4,6.3,W,41,NNW,E,7,86,49,7,1,18.6,No,No
8.7,16.9,0.0,2.2,6.5,W,41,WNW,WNW,13,69,50,6,7,15.8,No,No
8.7,18.6,0.0,1.8,8.8,W,41,W,ENE,15,76,51,3,7,16.6,No,No
9.4,15.8,0.0,2.2,0.2,W,41,WNW,N,7,84,79,7,7,15.1,No,No
10.4,18.7,0.0,2.2,5.3,W,41,W,WNW,11,86,54,4,6,17.5,No,Yes
9.6,20.7,2.8,2.0,9.8,W,41,W,W,17,67,47,1,1,20.4,Yes,No
12.3,19.9,0.0,1.4,2.2,W,41,NNW,NNW,28,66,54,7,3,19.1,No,No
15.7,21.2,0.0,4.0,8.6,W,41,W,W,7,61,27,1,1,20.5,No,No
11.0,18.9,0.0,4.8,8.4,W,41,NNW,W,13,55,32,1,1,17.8,No,No
11.1,16.2,0.0,5.6,9.4,W,41,W,W,44,50,41,1,4,14.5,No,No
8.5,17.1,0.0,3.8,9.8,W,41,W,W,15,59,34,1,1,16.7,No,No
10.1,18.1,0.0,3.0,9.8,W,41,W,S,20,54,32,2,1,17.2,No,No
6.2,15.7,0.0,3.0,6.5,W,41,W,WSW,19,74,48,6,6,14.8,No,No
7.5,15.1,0.6,2.6,3.9,W,41,W,SSW,19,81,60,6,7,14.7,No,Yes
8.6,16.8,13.8,2.6,3.2,W,41,WNW,ESE,15,96,61,7,6,15.4,Yes,Yes
9.1,17.6,6.2,0.4,4.4,W,41,WNW,ESE,13,96,63,7,5,16.2,Yes,Yes
9.5,18.6,8.8,1.8,8.4,W,41,W,SSE,13,97,65,5,6,16.8,Yes,No
9.1,16.4,0.0,2.0,3.6,W,41,W,ENE,13,94,58,7,7,15.8,No,No
10.3,16.8,0.0,1.4,2.3,W,41,W,N,9,80,56,7,6,16.7,No,No
11.6,17.4,0.2,2.4,2.8,W,41,W,N,9,67,53,6,6,16.8,No,No
10.2,17.2,0.0,3.2,9.7,W,41,W,WNW,15,68,34,1,1,16.8,No,No
6.7,17.3,0.0,2.6,6.9,W,41,W,NW,17,79,42,3,4,17.0,No,No
8.1,16.5,0.0,2.0,2.5,W,41,W,SW,24,78,47,6,7,14.5,No,Yes
9.2,15.8,7.0,3.2,4.5,W,41,W,SSW,20,80,59,3,6,15.1,Yes,No
8.0,18.6,0.0,3.0,9.8,W,41,W,WNW,15,84,42,1,1,18.4,No,No
8.0,19.9,0.0,2.2,9.4,W,41,W,WNW,9,66,37,2,1,19.5,No,No
8.2,21.3,0.0,2.6,10.0,W,41,W,N,15,72,34,0,0,21.2,No,No
8.8,23.4,0.0,5.4,10.0,W,41,W,E,15,68,43,0,1,21.3,No,No
11.2,24.7,0.0,4.8,8.0,W,41,NW,NNW,15,54,39,2,4,24.0,No,Yes
11.4,18.3,3.6,5.6,8.1,W,41,NNW,SSW,4,62,42,1,4,16.4,Yes,No
8.4,17.5,0.6,2.2,9.4,W,41,W,E,20,62,51,1,2,16.1,No,No
7.6,18.6,0.0,1.8,9.9,W,41,W,ENE,15,81,54,0,1,15.5,No,No
8.9,15.3,0.0,5.8,0.3,W,41,W,W,4,83,68,7,8,14.1,No,Yes
8.3,18.9,12.2,0.4,9.0,W,41,W,WSW,19,72,34,1,1,18.8,Yes,No
8.1,18.7,0.0,3.6,10.0,W,41,W,WSW,11,63,38,1,1,17.9,No,No
9.5,19.5,0.0,2.2,9.1,W,41,WNW,WSW,17,61,41,1,5,18.7,No,No
8.5,18.9,0.0,4.0,9.5,W,41,W,W,22,65,39,1,1,18.7,No,No
9.2,19.7,0.0,3.0,8.5,W,41,NNW,W,9,66,38,5,2,18.4,No,No
9.2,19.2,0.0,3.8,10.2,W,41,W,WNW,20,60,33,0,1,18.8,No,No
7.9,19.2,0.0,4.0,10.1,W,41,W,E,20,63,46,1,1,17.3,No,No
8.3,20.5,0.0,4.0,8.8,W,41,WNW,W,13,58,29,3,6,19.9,No,No
10.0,19.8,0.0,3.2,5.1,W,41,W,W,11,70,33,7,3,18.2,No,No
7.6,19.3,0.0,2.8,9.9,W,41,W,ESE,17,69,40,4,1,17.5,No,No
8.0,19.5,0.0,2.0,9.2,W,41,W,NE,13,73,55,7,3,17.6,No,No
11.0,23.5,0.0,4.8,8.9,W,41,NNW,WNW,22,47,21,3,4,23.2,No,No
7.8,16.8,0.0,6.4,9.9,W,41,W,S,22,46,41,2,1,15.9,No,No
5.9,16.8,0.0,2.6,8.4,W,41,W,E,17,70,55,3,4,16.0,No,No
6.8,16.3,0.0,1.8,4.1,W,41,WNW,E,11,77,59,7,8,15.7,No,No
9.1,16.8,0.0,1.2,2.4,W,41,W,N,13,81,64,7,6,16.3,No,Yes
8.9,19.8,4.2,1.6,9.7,W,41,W,WNW,19,77,32,4,4,19.6,Yes,No
9.0,21.0,0.0,5.4,10.2,W,41,W,WSW,9,63,35,0,1,20.5,No,No
10.8,21.0,0.0,3.0,9.9,W,41,W,E,20,61,62,3,1,17.9,No,No
8.7,22.1,0.0,3.2,10.5,W,41,WNW,WNW,13,77,35,0,0,22.1,No,No
9.4,25.7,0.0,2.0,10.2,W,41,W,NE,6,66,27,1,2,25.2,No,No
13.0,22.9,0.0,8.0,10.2,W,41,W,SW,22,37,20,0,1,22.7,No,No
9.0,18.9,0.0,6.2,10.4,W,41,W,E,19,48,45,1,1,17.0,No,No
7.8,17.9,0.0,4.2,10.4,W,41,WNW,NE,13,70,50,0,1,17.5,No,No
9.9,21.1,0.0,2.8,4.9,W,41,W,E,13,74,58,7,2,19.0,No,No
11.1,25.0,0.0,4.0,4.8,W,41,N,NNE,13,47,33,2,6,25.0,No,No
14.5,20.8,0.0,7.0,6.3,W,41,SSW,ENE,7,51,47,7,2,17.9,No,No
